,created_at,source,original_text,polarity,subjectivity,lang,favorite_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place,clean_text,flattened_hashtags
709,2021-06-18 18:46:22+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#COVID19: “On Wednesday this week, #Paraguay registered 18.09 deaths per million, compared with 2.71 in India, 2.2… https://t.co/UXoNFBw0k1",0.0,0.0,en,,ToddBohannon,3202,4008,False,"['#COVID', '#Paraguay']",[],Occupied Duwamish Territory,#COVID On Wednesday this week #Paraguay registered  deaths per million compared with  in India  httpstcoUXoNFBwk,#CpG
710,2021-06-18 18:46:29+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @IsraelMFA: Israel will deliver more than a million doses of #COVID19 vaccines to the Palestinian Authority to help it fight the corona…,0.5,0.5,en,,DRidge67,1134,3727,,['#COVID'],"[{'screen_name': 'IsraelMFA', 'name': 'Israel Foreign Ministry', 'id': 85796380, 'id_str': '85796380', 'indices': [3, 13]}]","Doncaster, England",RT @IsraelMFA Israel will deliver more than a million doses of #COVID vaccines to the Palestinian Authority to help it fight the corona,#COVID
711,2021-06-18 18:46:41+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411038] 
BSM-Deenanath Hosp Pvt PMC
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 1085,0,… https://t.co/HXvLJ4dYYt",-0.75,1.0,en,,PuneUpdater,88,0,,[],[],,"Pin Code 
BSMDeenanath Hosp Pvt PMC
Vaccines COVISHIELD
Min Age Limit 
Dose Capacity  httpstcoHXvLJdYYt",#COVID
712,2021-06-18 18:46:41+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411027] 
District Hospital Aundh
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose2 Capa… https://t.co/pIX5yIfHkw",-0.75,1.0,en,,PuneUpdater,88,0,,[],[],,"Pin Code 
District Hospital Aundh
Vaccines COVAXIN
Min Age Limit 
Dose Capacity 
Dose Capa httpstcopIXyIfHkw",#COVID
713,2021-06-18 18:46:41+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 451,29… https://t.co/HvGt0mEtfo",-0.75,1.0,en,,PuneUpdater,88,0,,[],[],,"Pin Code 
BMCCDEENANATH HOSPITAL PVT
Vaccines COVISHIELD
Min Age Limit 
Dose Capacity  httpstcoHvGtmEtfo",#Covid
714,2021-06-18 18:46:44+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @DrEricDing: 11) But is it just a SinoVac issue though? Unclear, in a Calgary 🇨🇦 hospital, or the 6 #DeltaVariant infected healthcare wo…",0.0,0.0,en,,amaury_upmc,950,1234,,['#DeltaVariant'],"[{'screen_name': 'DrEricDing', 'name': 'Eric Feigl-Ding', 'id': 18831926, 'id_str': '18831926', 'indices': [3, 14]}]","Paris, F",RT @DrEricDing  But is it just a SinoVac issue though Unclear in a Calgary  hospital or the  #DeltaVariant infected healthcare wo,#COVID
715,2021-06-18 18:46:50+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @HubBucket: @CDCgov ⚕️ Learn from the Experts at @CDCgov

✅ For the BEST PROTECTION against #COVID19, @CDCgov recommends getting Two (2)…",1.0,0.3,en,,Rosenchild,13364,12136,,['#COVID'],"[{'screen_name': 'HubBucket', 'name': 'HubBucket', 'id': 2742938653, 'id_str': '2742938653', 'indices': [3, 13]}, {'screen_name': 'CDCgov', 'name': 'CDC', 'id': 146569971, 'id_str': '146569971', 'indices': [15, 22]}, {'screen_name': 'CDCgov', 'name': 'CDC', 'id': 146569971, 'id_str': '146569971', 'indices': [52, 59]}, {'screen_name': 'CDCgov', 'name': 'CDC', 'id': 146569971, 'id_str': '146569971', 'indices': [105, 112]}]","New York, NY","RT @HubBucket @CDCgov  Learn from the Experts at @CDCgov

 For the BEST PROTECTION against #COVID @CDCgov recommends getting Two ",#VacunateYa
716,2021-06-18 18:46:52+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I have a strong doubt that someone , like Dr Gandhi, who stated that herd immunity was reached in #India since octo… https://t.co/RLZq1EThvL",0.4333333333333333,0.7333333333333333,en,,Sy_Ottaka,9,689,,['#India'],[],,I have a strong doubt that someone  like Dr Gandhi who stated that herd immunity was reached in #India since octo httpstcoRLZqEThvL,#DeltaVariant
717,2021-06-18 18:46:58+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @RGrosjean: Excited to be racing at @roadamerica this weekend. Come on another drive with me to #VaccinEquity &amp; #GoGiveOne to get vaccin…,0.375,0.75,en,,tomy2875,654,140,,"['#VaccinEquity', '#GoGiveOne']","[{'screen_name': 'RGrosjean', 'name': 'Romain Grosjean', 'id': 68674747, 'id_str': '68674747', 'indices': [3, 13]}, {'screen_name': 'roadamerica', 'name': 'Road America', 'id': 27930155, 'id_str': '27930155', 'indices': [39, 51]}]","Puerto Rico, USA",RT @RGrosjean Excited to be racing at @roadamerica this weekend Come on another drive with me to #VaccinEquity amp #GoGiveOne to get vaccin,#COVID
718,2021-06-18 18:47:07+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,,codycola,361,662,False,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",,RT @shawajason Liars You tried to load off your expired vaccines Just another war crime by Israel httpstcoTIvKDQLw,#coronavirus
719,2021-06-18 18:47:13+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @sarajerving: COVID-19 cases across Africa have increased by 52% in the past week &amp; deaths have increased by 32%, said WHO's Tedros, add…",-0.25,0.25,en,,Kekeli_E,885,565,,[],"[{'screen_name': 'sarajerving', 'name': 'Sara Jerving', 'id': 55575557, 'id_str': '55575557', 'indices': [3, 15]}]","Tema, Ghana",RT @sarajerving COVID cases across Africa have increased by  in the past week amp deaths have increased by  said WHOs Tedros add,#coronavirus
720,2021-06-18 18:47:17+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @observerug: Museveni says #Uganda's #COVID19 vaccine will be better than all the existing vaccines because it covers all the existing v…,0.5,0.5,en,,OmingBenard,170,1653,,"['#Ugandas', '#COVID']","[{'screen_name': 'observerug', 'name': 'The Observer', 'id': 93316701, 'id_str': '93316701', 'indices': [3, 14]}]","Kampala, Uganda",RT @observerug Museveni says #Ugandas #COVID vaccine will be better than all the existing vaccines because it covers all the existing v,#FridayVaccineFacts
721,2021-06-18 18:47:21+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,,Royals_online,552,112,False,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",,RT @shawajason Liars You tried to load off your expired vaccines Just another war crime by Israel httpstcoTIvKDQLw,#BringingSummerBack
722,2021-06-18 18:47:23+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Funny thing is my 2nd wife will be wearing a similar (slightly smaller)  piece of cubic zirconia &amp; it will be the s… https://t.co/pJ5r3SosVM,0.0625,0.475,en,,WestTxGeo,194,118,False,[],[],Permian Basin,Funny thing is my nd wife will be wearing a similar slightly smaller  piece of cubic zirconia amp it will be the s httpstcopJrSosVM,#COVID
723,2021-06-18 18:47:26+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @SecBlinken: Today we delivered 1.3+ million vaccines to our neighbors in Mexico. More vaccines are on the way as @StateDept is proud to…,0.65,0.75,en,,MichelleKwong6,2,48,,[],"[{'screen_name': 'SecBlinken', 'name': 'Secretary Antony Blinken', 'id': 1350150750966603777, 'id_str': '1350150750966603777', 'indices': [3, 14]}, {'screen_name': 'StateDept', 'name': 'Department of State', 'id': 9624742, 'id_str': '9624742', 'indices': [117, 127]}]",,RT @SecBlinken Today we delivered  million vaccines to our neighbors in Mexico More vaccines are on the way as @StateDept is proud to,#COVID
724,2021-06-18 18:47:36+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @LongCovidNYC: If you’re outraged too, call your elected officials!!",-1.0,1.0,en,,myrabatchelder,2983,5001,,[],"[{'screen_name': 'LongCovidNYC', 'name': 'LongCovidNYC', 'id': 1380775691621388288, 'id_str': '1380775691621388288', 'indices': [3, 16]}]","New York, NY",RT @LongCovidNYC If youre outraged too call your elected officials,#COVID
725,2021-06-18 18:47:40+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @CDCgov: How do we know #COVID19 vaccines are safe?

CDC &amp; @US_FDA have safety monitoring systems to make sure every vaccine is as safe…",0.5,0.6944444444444444,en,,LewisClarkPH,198,29,,['#COVID'],"[{'screen_name': 'CDCgov', 'name': 'CDC', 'id': 146569971, 'id_str': '146569971', 'indices': [3, 10]}, {'screen_name': 'US_FDA', 'name': 'U.S. FDA', 'id': 208120290, 'id_str': '208120290', 'indices': [66, 73]}]","Lewis and Clark County, MT","RT @CDCgov How do we know #COVID vaccines are safe

CDC amp @USFDA have safety monitoring systems to make sure every vaccine is as safe",#WeCanDoThis
726,2021-06-18 18:47:42+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",😂😂😂😂 barking dogs never bite,0.0,0.0,en,,Duttieandy,3424,4447,,[],[],kampala, barking dogs never bite,#COVID
727,2021-06-18 18:47:46+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @steketeh: I hope it's true that the PA will return almost expired vaccines to Israel.
Why would the PA help Israel by buying these vacc…",0.35,0.65,en,,KNieuwhuis,384,397,,[],"[{'screen_name': 'steketeh', 'name': 'adri nieuwhof', 'id': 382274967, 'id_str': '382274967', 'indices': [3, 12]}]",NL,"RT @steketeh I hope its true that the PA will return almost expired vaccines to Israel
Why would the PA help Israel by buying these vacc",#COVID
728,2021-06-18 18:47:48+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @observerug: Museveni says #Uganda's #COVID19 vaccine will be better than all the existing vaccines because it covers all the existing v…,0.5,0.5,en,,mubuuke,990,2551,,"['#Ugandas', '#COVID']","[{'screen_name': 'observerug', 'name': 'The Observer', 'id': 93316701, 'id_str': '93316701', 'indices': [3, 14]}]",,RT @observerug Museveni says #Ugandas #COVID vaccine will be better than all the existing vaccines because it covers all the existing v,#COVID
729,2021-06-18 18:47:48+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @itranslate123: @AIPAC Will aipac tell the world that Israel has SOLD EXPIRED vaccines to Palestinians, which could have been disastrous…",0.0,0.0,en,,elisha1022,3795,5000,,[],"[{'screen_name': 'itranslate123', 'name': 'Refaat🇵🇸', 'id': 1267418873177034753, 'id_str': '1267418873177034753', 'indices': [3, 17]}, {'screen_name': 'AIPAC', 'name': 'AIPAC', 'id': 15987296, 'id_str': '15987296', 'indices': [19, 25]}]","Carlsbad, CA",RT @itranslate @AIPAC Will aipac tell the world that Israel has SOLD EXPIRED vaccines to Palestinians which could have been disastrous,#VaccineRevenue
730,2021-06-18 18:47:48+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @itranslate123: @AIPAC Will aipac tell the world that Israel has SOLD EXPIRED vaccines to Palestinians, which could have been disastrous…",0.0,0.0,en,,OHN000000,39,4916,,[],"[{'screen_name': 'itranslate123', 'name': 'Refaat🇵🇸', 'id': 1267418873177034753, 'id_str': '1267418873177034753', 'indices': [3, 17]}, {'screen_name': 'AIPAC', 'name': 'AIPAC', 'id': 15987296, 'id_str': '15987296', 'indices': [19, 25]}]",professional griefer,RT @itranslate @AIPAC Will aipac tell the world that Israel has SOLD EXPIRED vaccines to Palestinians which could have been disastrous,#COVID
731,2021-06-18 18:47:50+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @RealJoelSmalley: Yet another amazingly qualified and courageous doctor, Roger Hodkinson, speaks out against the crazy government policy…",5.551115123125783e-17,0.9,en,,KellyGordon1908,34,208,,[],"[{'screen_name': 'RealJoelSmalley', 'name': 'Joel Smalley 🌸', 'id': 1086212368575680512, 'id_str': '1086212368575680512', 'indices': [3, 19]}]",United Kingdom,RT @RealJoelSmalley Yet another amazingly qualified and courageous doctor Roger Hodkinson speaks out against the crazy government policy,#COVID
732,2021-06-18 18:47:57+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @observerug: Museveni says #Uganda's #COVID19 vaccine will be better than all the existing vaccines because it covers all the existing v…,0.5,0.5,en,,AdaGovernor,23,326,,"['#Ugandas', '#COVID']","[{'screen_name': 'observerug', 'name': 'The Observer', 'id': 93316701, 'id_str': '93316701', 'indices': [3, 14]}]",kla,RT @observerug Museveni says #Ugandas #COVID vaccine will be better than all the existing vaccines because it covers all the existing v,#Pfizer
733,2021-06-18 18:48:08+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Artemis2030: Any politician promoting lockdowns, mask mandates &amp; vaccines as a solution to covid19, are in full support of UN Agenda 21…",0.35,0.55,en,,sashagladio,1030,2271,,[],"[{'screen_name': 'Artemis2030', 'name': 'Artemis 2030 🇦🇺', 'id': 1327857595558756352, 'id_str': '1327857595558756352', 'indices': [3, 15]}]",,RT @Artemis Any politician promoting lockdowns mask mandates amp vaccines as a solution to covid are in full support of UN Agenda ,#COVID
734,2021-06-18 18:48:23+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @CDCDirector: I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine n…",0.6444444444444445,0.9111111111111111,en,,mabri1741,1167,971,,"['#WeCanDoThis', '#COVID']","[{'screen_name': 'CDCDirector', 'name': 'Rochelle Walensky, MD, MPH', 'id': 426909329, 'id_str': '426909329', 'indices': [3, 15]}]",,RT @CDCDirector Im pleased to welcome the #WeCanDoThis bus to Atlanta today Remember there are  easy ways to find a #COVID vaccine n,#VacunateYa
735,2021-06-18 18:48:26+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @globalhlthtwit: Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate re…",0.13333333333333333,0.45555555555555555,en,,MarieHeleneTho2,1527,1662,,[],"[{'screen_name': 'globalhlthtwit', 'name': 'Anthony Costello', 'id': 83440337, 'id_str': '83440337', 'indices': [3, 18]}]",Dans le jardin🇪🇺,RT @globalhlthtwit Dr Moeti is head of WHO in Africa and one of the best public health experts and leaders I know Hers is a desperate re,#EndSARS
736,2021-06-18 18:48:39+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @observerug: Museveni says #Uganda's #COVID19 vaccine will be better than all the existing vaccines because it covers all the existing v…,0.5,0.5,en,,Hocus63693863,955,2161,,"['#Ugandas', '#COVID']","[{'screen_name': 'observerug', 'name': 'The Observer', 'id': 93316701, 'id_str': '93316701', 'indices': [3, 14]}]",kla city,RT @observerug Museveni says #Ugandas #COVID vaccine will be better than all the existing vaccines because it covers all the existing v,#Euro
737,2021-06-18 18:48:42+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Africa 'in the midst of full-blown third wave' of coronavirus https://t.co/heUWLZSFxB,0.0,0.0,en,,zizo_das,24,296,False,[],[],,Africa in the midst of fullblown third wave of coronavirus httpstcoheUWLZSFxB,#ElRufai
738,2021-06-18 18:48:43+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @CDCgov: You can get a #COVID19 vaccine and other vaccines, including flu and shingles, at the same visit. You no longer need to wait 14…",-0.0625,0.25,en,,AmyAyers16,5736,5586,,['#COVID'],"[{'screen_name': 'CDCgov', 'name': 'CDC', 'id': 146569971, 'id_str': '146569971', 'indices': [3, 10]}]",Virginia ,RT @CDCgov You can get a #COVID vaccine and other vaccines including flu and shingles at the same visit You no longer need to wait ,#COVID
739,2021-06-18 18:48:44+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Artemis2030: Any politician promoting lockdowns, mask mandates &amp; vaccines as a solution to covid19, are in full support of UN Agenda 21…",0.35,0.55,en,,miraaikie,2739,4597,,[],"[{'screen_name': 'Artemis2030', 'name': 'Artemis 2030 🇦🇺', 'id': 1327857595558756352, 'id_str': '1327857595558756352', 'indices': [3, 15]}]","Gauteng, South Africa. ",RT @Artemis Any politician promoting lockdowns mask mandates amp vaccines as a solution to covid are in full support of UN Agenda ,#COVID
740,2021-06-18 18:48:46+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,,Zyphurite_210,112,972,False,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]","San Antonio, TX",RT @shawajason Liars You tried to load off your expired vaccines Just another war crime by Israel httpstcoTIvKDQLw,#COVID
741,2021-06-18 18:48:53+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @itranslate123: @IsraelMFA Israel is a brutal nazi-like entity.... it sent EXPIRED vaccines to Palestinians to further worsen the covid1…,-0.4375,0.75,en,,DowlerMarie,225,270,,[],"[{'screen_name': 'itranslate123', 'name': 'Refaat🇵🇸', 'id': 1267418873177034753, 'id_str': '1267418873177034753', 'indices': [3, 17]}, {'screen_name': 'IsraelMFA', 'name': 'Israel Foreign Ministry', 'id': 85796380, 'id_str': '85796380', 'indices': [19, 29]}]","Dublin City, Ireland",RT @itranslate @IsraelMFA Israel is a brutal nazilike entity it sent EXPIRED vaccines to Palestinians to further worsen the covid,#Alberta
742,2021-06-18 18:48:54+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Wow, thanks #israel 
#covid19 #vaccination #apartheid",0.15000000000000002,0.6,en,,Deacon__Blues,294,321,,"['#israel', '#covid', '#vaccination', '#apartheid']",[],"1123,6536,5321","Wow thanks #israel 
#covid #vaccination #apartheid",#COVID
743,2021-06-18 18:48:57+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#Uganda Next on the 'To Do' list: World Domination. 🤷🏻‍♀️,0.0,0.0,en,,digitaldjeli,7203,3617,,['#Uganda'],[],,#Uganda Next on the To Do list World Domination ,#COVID
744,2021-06-18 18:49:05+00:00,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",»MGN-AFRICA® pin:263789F4 » AstraZeneca claims victory in tussle with EU over deliveries: AstraZeneca and the Europ… https://t.co/5foRnjUIQU,0.0,0.0,en,,OfficialMGN,463,319,True,[],[],"Ogun State, Nigeria.",MGNAFRICA pinF  AstraZeneca claims victory in tussle with EU over deliveries AstraZeneca and the Europ httpstcofoRnjUIQU,#COVID
745,2021-06-18 18:49:05+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @observerug: Museveni says #Uganda's #COVID19 vaccine will be better than all the existing vaccines because it covers all the existing v…,0.5,0.5,en,,mpc_ug,615,618,,"['#Ugandas', '#COVID']","[{'screen_name': 'observerug', 'name': 'The Observer', 'id': 93316701, 'id_str': '93316701', 'indices': [3, 14]}]","Uganda,Kampala,MakindyeDivis",RT @observerug Museveni says #Ugandas #COVID vaccine will be better than all the existing vaccines because it covers all the existing v,#COVID
746,2021-06-18 18:49:05+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Shomes_quest: He has handled all the complex problems with ease till date .He  boosted up the production of Vaccines &amp; it's R&amp;D so that…,-0.3,0.4,en,,Harvansh_Batra,65567,12529,,[],"[{'screen_name': 'Shomes_quest', 'name': 'DIPANKAR', 'id': 1103843394109857793, 'id_str': '1103843394109857793', 'indices': [3, 16]}]","Haryana , Rajasthan , India",RT @Shomesquest He has handled all the complex problems with ease till date He  boosted up the production of Vaccines amp its RampD so that,#DeltaVariant
747,2021-06-18 18:49:07+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @LancashireCC: 🚌 The #Covid19 vaccination bus is heading to Nelson on Friday and Saturday.

✅ Open to anyone aged 18+

✅ Walk-in appoint…",-0.05,0.45,en,,thedeanlangton,634,1204,,['#Covid'],"[{'screen_name': 'LancashireCC', 'name': 'Lancashire County Council', 'id': 107386561, 'id_str': '107386561', 'indices': [3, 16]}]",Skipton. Views are my own only,"RT @LancashireCC  The #Covid vaccination bus is heading to Nelson on Friday and Saturday

 Open to anyone aged 

 Walkin appoint",#Delt
748,2021-06-18 18:49:08+00:00,"<a href=""http://naattuvartha.byethost33.com"" rel=""nofollow"">Naattuvartha</a>","RT @LancashireCC: 🚌 The #Covid19 vaccination bus is heading to Nelson on Friday and Saturday.

✅ Open to anyone aged 18+

✅ Walk-in appoint…",-0.05,0.45,en,,viralvideovlogs,6856,4582,,['#Covid'],"[{'screen_name': 'LancashireCC', 'name': 'Lancashire County Council', 'id': 107386561, 'id_str': '107386561', 'indices': [3, 16]}]",കേരളം,"RT @LancashireCC  The #Covid vaccination bus is heading to Nelson on Friday and Saturday

 Open to anyone aged 

 Walkin appoint",#OneEastToronto
749,2021-06-18 18:49:11+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @observerug: Museveni says #Uganda's #COVID19 vaccine will be better than all the existing vaccines because it covers all the existing v…,0.5,0.5,en,,co0lmUk,9686,9535,,"['#Ugandas', '#COVID']","[{'screen_name': 'observerug', 'name': 'The Observer', 'id': 93316701, 'id_str': '93316701', 'indices': [3, 14]}]","Seguku, Kampala, Uganda",RT @observerug Museveni says #Ugandas #COVID vaccine will be better than all the existing vaccines because it covers all the existing v,#Alberta
750,2021-06-18 18:49:20+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",The fastest way to end the #COVID19 pandemic is to make safe and effective #vaccines available to everyone on the p… https://t.co/JR2wRFdQHP,0.5,0.5666666666666668,en,,hiroshinita,10,17,False,"['#COVID', '#vaccines']",[],Accra Ghana,The fastest way to end the #COVID pandemic is to make safe and effective #vaccines available to everyone on the p httpstcoJRwRFdQHP,#COVID
751,2021-06-18 18:49:30+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @globalhlthtwit: Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate re…",0.13333333333333333,0.45555555555555555,en,,Susannaamala5,3901,3814,,[],"[{'screen_name': 'globalhlthtwit', 'name': 'Anthony Costello', 'id': 83440337, 'id_str': '83440337', 'indices': [3, 18]}]",blue planet in space,RT @globalhlthtwit Dr Moeti is head of WHO in Africa and one of the best public health experts and leaders I know Hers is a desperate re,#coronavirus
752,2021-06-18 18:49:30+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AZ should be telling them the cost has just gone up from cost +0% to cost plus plus 100%, or shall we just forget t… https://t.co/Qlt3QySPnK",0.0,0.0,en,,holt_tim,65,150,,[],[],"Chelmsford, Essex, UK",AZ should be telling them the cost has just gone up from cost  to cost plus plus  or shall we just forget t httpstcoQltQySPnK,#COVID
753,2021-06-18 18:49:31+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,,thiccofitall,239,351,False,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",Boston,RT @shawajason Liars You tried to load off your expired vaccines Just another war crime by Israel httpstcoTIvKDQLw,#covid
754,2021-06-18 18:49:33+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @globalhlthtwit: Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate re…",0.13333333333333333,0.45555555555555555,en,,JWils60,3081,4995,,[],"[{'screen_name': 'globalhlthtwit', 'name': 'Anthony Costello', 'id': 83440337, 'id_str': '83440337', 'indices': [3, 18]}]",Scotland,RT @globalhlthtwit Dr Moeti is head of WHO in Africa and one of the best public health experts and leaders I know Hers is a desperate re,#COVID
755,2021-06-18 18:49:42+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Winnie_Byanyima: We are dying! Ugandans need the world to stand with them. We need oxygen, PPEs, #COVID19 vaccines and money to pay our…",0.0,0.0,en,,pppinkwig,17,139,,['#COVID'],"[{'screen_name': 'Winnie_Byanyima', 'name': 'Winnie Byanyima', 'id': 355696940, 'id_str': '355696940', 'indices': [3, 19]}]",,RT @WinnieByanyima We are dying Ugandans need the world to stand with them We need oxygen PPEs #COVID vaccines and money to pay our,#Covid
756,2021-06-18 18:49:42+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @MoetiTshidi: Africa is in the midst of a full blown third wave. The sobering trajectory of surging cases should rouse everyone into urg…,0.175,0.275,en,,Susannaamala5,3901,3814,,[],"[{'screen_name': 'MoetiTshidi', 'name': 'Dr Matshidiso Moeti', 'id': 2412739760, 'id_str': '2412739760', 'indices': [3, 15]}]",blue planet in space,RT @MoetiTshidi Africa is in the midst of a full blown third wave The sobering trajectory of surging cases should rouse everyone into urg,#VaccinEquity
757,2021-06-18 18:49:44+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/MBBXzCwqqZ https://t.co/…,0.0,0.0,en,,LAMBIK_,380,839,False,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",,RT @shawajason Liars You tried to load off your expired vaccines Just another war crime by Israel httpstcoMBBXzCwqqZ httpstco,#GoGiveOne
